company,address,longitude,latitude,status,link_to_page,note
Google,"10420 Bunge Ave Council Bluffs Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/council-bluffs/google-southlands-building-4/,Part of Google Southlands Campus
Google,"10420 Bunge Ave Council Bluffs Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/council-bluffs/google-southlands-building-5/,Part of Google Southlands Campus
Google,"10420 Bunge Ave Council Bluffs Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/council-bluffs/google-southlands-building-6/,Part of Google Southlands Campus
Google,"10420 Bunge Ave Council Bluffs Iowa, USA  ",-1,-1,Under Construction,https://www.datacentermap.com/usa/iowa/council-bluffs/google-southlands-building-7/,Part of Google Southlands Campus
Google,"11110 State St Omaha Nebraska, USA",-95.9383758,41.2587459,Active,https://www.datacentermap.com/usa/nebraska/omaha/google-omaha-campus/,
Google,"11110 State St Omaha Nebraska, USA  ",-95.9383758,41.2587459,Active,https://www.datacentermap.com/usa/nebraska/omaha/google-omaha-building-1/,Part of Google Omaha Campus
Google,"11110 State St Omaha Nebraska, USA  ",-95.9383758,41.2587459,Active,https://www.datacentermap.com/usa/nebraska/omaha/google-omaha-building-2/,Part of Google Omaha Campus
Google,"11110 State St Omaha Nebraska, USA  ",-95.9383758,41.2587459,Planned,https://www.datacentermap.com/usa/nebraska/omaha/google-omaha-building-3/,Part of Google Omaha Campus
Google,"11110 State St Omaha Nebraska, USA  ",-95.9383758,41.2587459,Planned,https://www.datacentermap.com/usa/nebraska/omaha/google-omaha-building-4/,Part of Google Omaha Campus
Google,"14651-15249 Gold Coast Rd Papillion Nebraska, USA",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/google-papillion/,
Google,"14651 Gold Coast Rd Papillion Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/google-papillion-building-1/,Part of Google Papillion Campus
Google,"14651 Gold Coast Rd Papillion Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/google-papillion-building-2/,Part of Google Papillion Campus
Google,"15249 Gold Coast Rd Papillion Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/google-papillion-building-3/,Part of Google Papillion Campus
Google,"15203 Gold Coast Rd Papillion Nebraska, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/nebraska/papillion/google-papillion-building-4/,Part of Google Papillion Campus
Google,"560 W Warm Springs Rd Henderson Nevada, USA",-115.00880200322614,36.0587943,Active,https://www.datacentermap.com/usa/nevada/las-vegas/google-henderson-campus/,
Google,"560 W Warm Springs Rd Henderson Nevada, USA  ",-115.00880200322614,36.0587943,Active,https://www.datacentermap.com/usa/nevada/las-vegas/google-henderson/,Part of Google Henderson Campus
Google,"560 W Warm Springs Rd Henderson Nevada, USA  ",-115.00880200322614,36.0587943,Active,https://www.datacentermap.com/usa/nevada/las-vegas/google-henderson-data-center-2/,Part of Google Henderson Campus
Google,"7400 USA Pkwy Sparks Nevada, USA",-119.4893660517809,39.55662675,Active,https://www.datacentermap.com/usa/nevada/reno/google-storey-county/,
Google,"111 8th Avenue New York New York, USA",-73.99363226655242,40.752795,Active,https://www.datacentermap.com/usa/new-york/new-york/111-eight-avenue/,
