company,address,longitude,latitude,status,link_to_page,note
Meta,"100 Share Way NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-1/,Part of Meta Altoona Campus
Meta,"2500 Share Wy NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-10/,Part of Meta Altoona Campus
Meta,"200 Share Way NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-2/,Part of Meta Altoona Campus
Meta,"300 Share Way NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-3/,Part of Meta Altoona Campus
Meta,"500 Share Way NW Altoona Iowa, USA  ",-93.50341065011904,41.6641174217385,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-4/,Part of Meta Altoona Campus
Meta,"500 Share Way NW Altoona Iowa, USA  ",-93.50341065011904,41.6641174217385,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-5/,Part of Meta Altoona Campus
Meta,"1100 Share Way NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-6/,Part of Meta Altoona Campus
Meta,"1100 Share Way NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-7/,Part of Meta Altoona Campus
Meta,"2000 Share Wy NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-8/,Part of Meta Altoona Campus
Meta,"2500 Share Wy NW Altoona Iowa, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-building-9/,Part of Meta Altoona Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA",-1,-1,Active,https://www.datacentermap.com/usa/louisiana/shreveport/meta-richland-parish/,
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-1/,Part of Meta Hyperion Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-2/,Part of Meta Hyperion Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-3/,Part of Meta Hyperion Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-4/,Part of Meta Hyperion Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-5/,Part of Meta Hyperion Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-6/,Part of Meta Hyperion Campus
Meta,"LA-183 &amp; Wade Rd Rayville Louisiana, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/louisiana/shreveport/meta-hyperion-building-7/,Part of Meta Hyperion Campus
