company,address,longitude,latitude,status,link_to_page,note
xai,"5400 Tulane Rd Whitehaven Tennessee, USA",34.99736238065053, -90.03485462048346,Planned,https://www.datacentermap.com/usa/tennessee/memphis/5400-tulane-road/,
xai,"3231 Riverport Rd Memphis Tennessee, USA",35.0599606078677, -90.15663167398922,Active,https://www.datacentermap.com/usa/tennessee/memphis/xai-memphis-supercluster/,
