company,address,longitude,latitude,status,link_to_page,note
Microsoft,"1515 Port Industrial Way Quincy Washington, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy-mwh02-north/,Part of Microsoft Quincy Campus
Microsoft,"1515 Port Industrial Way Quincy Washington, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy-mwh02-south/,Part of Microsoft Quincy Campus
Microsoft,"1515 Port Industrial Way Quincy Washington, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy-mwh03/,Part of Microsoft Quincy Campus
Microsoft,"1515 Port Industrial Way Quincy Washington, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy-mwh04-north/,Part of Microsoft Quincy Campus
Microsoft,"1515 Port Industrial Way Quincy Washington, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy-mwh04-south/,Part of Microsoft Quincy Campus
Microsoft,"1515 Port Industrial Way Quincy Washington, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy-mwh05/,Part of Microsoft Quincy Campus
Microsoft,"1515 Port Industrial Way Quincy Washington, USA  ",-1,-1,Active,https://www.datacentermap.com/usa/washington/quincy/microsoft-quincy-mwh06/,Part of Microsoft Quincy Campus
Microsoft,"5375 Malaga Alcoa Hwy Malaga Washington, USA",-120.1582598,47.359134,Active,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-campus/,
Microsoft,"875 Urban Industrial Wy East Wenatchee Washington, USA",-120.2102717,47.4176757,Under Construction,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee/,
Microsoft,"875 Urban Industrial Wy East Wenatchee Washington, USA  ",-120.2102717,47.4176757,Active,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee-eat02/,Part of Microsoft East Wenatchee Campus
Microsoft,"875 Urban Industrial Wy East Wenatchee Washington, USA  ",-120.2102717,47.4176757,Active,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee-eat03/,Part of Microsoft East Wenatchee Campus
Microsoft,"875 Urban Industrial Wy East Wenatchee Washington, USA  ",-120.2102717,47.4176757,Active,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-east-wenatchee-eat04/,Part of Microsoft East Wenatchee Campus
Microsoft,"5375 Malaga Alcoa Hwy Malaga Washington, USA  ",-120.1582598,47.359134,Under Construction,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-phase-1/,Part of Microsoft Malaga Campus
Microsoft,"5351/5309 Malaga Alcoa Hwy Malaga Washington, USA  ",-1,-1,Planned,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-phase-2/,Part of Microsoft Malaga Campus
Microsoft,"5375 Malaga Alcoa Hwy Malaga Washington, USA  ",-120.1582598,47.359134,Active,https://www.datacentermap.com/usa/washington/wenatchee/microsoft-malaga-eat14/,Part of Microsoft Malaga Campus
Microsoft,"12123/12800/12827 Louis Sorenson Rd Sturtevant Wisconsin, USA",-1,-1,Land Banked,https://www.datacentermap.com/usa/wisconsin/kenosha/microsoft-12123-12827-louis-sorenson/,
Microsoft,"12734 Louis Sorenson Rd Mt Pleasant Wisconsin, USA",-1,-1,Land Banked,https://www.datacentermap.com/usa/wisconsin/kenosha/microsoft-12734-louis-sorenson-rd/,
Microsoft,"County Rd KR &amp; 90th St Mt Pleasant Wisconsin, USA",-1,-1,Under Construction,https://www.datacentermap.com/usa/wisconsin/kenosha/microsoft-mount-pleasant/,
Microsoft,"Douglas Ave &amp; Botting Rd Caledonia Wisconsin, USA",-1,-1,Land Banked,https://www.datacentermap.com/usa/wisconsin/milwaukee/project-nova/,
Microsoft,,-1,-1,Active,https://www.datacentermap.com/usa/wyoming/cheyenne/microsoft-bison-business-park/,"within Bison Business Park, along Highway 85</i> Cheyenne Wyoming, USA"
Microsoft,"644 Logistics Dr Cheyenne Wyoming, USA",-1,-1,Active,https://www.datacentermap.com/usa/wyoming/cheyenne/microsoft-cheyenne/,
Microsoft,,-1,-1,Active,https://www.datacentermap.com/usa/wyoming/cheyenne/microsoft-cheyenne-business-parkway/,"within Cheyenne Business Parkway by the Christensen overpass</i> Cheyenne Wyoming, USA"
Microsoft,,-1,-1,Under Construction,https://www.datacentermap.com/usa/wyoming/cheyenne/microsoft-hr-ranch-road/,"within east of Cheyenne, along HR Ranch Road</i> Cheyenne Wyoming, USA"
